favourites_count,followers_count,statuses_count,friends_count,default_profile,Bot,,,,,,,,,,,,,,,,,,,,,,,is_translator,follow_request_sent,protected,verified,notifications,,contributors_enabled,following,,,,,,,Bot
21397,1604,87493,141,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
983,429,1378,1989,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3623,628,7411,604,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3730,581,4605,316,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12721,664,4041,526,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,141,3268,311,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
26589,806,5125,723,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3783,1860,7492,1968,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1977,263,12138,168,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1594,524,4738,397,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
18265,642,8213,675,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8186,277,17952,417,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
275,614,8896,1170,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1061,111,4741,85,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,82,1148,157,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5895,377,17939,367,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
443,1685,47690,1048,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
107,106,2061,153,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
498,193,15398,78,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
35,85,9040,144,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
261,144,408,187,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2618,164,12533,154,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
34711,393,64168,195,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
856,193,3159,80,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10150,1574,77001,1427,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5359,188,6566,216,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
667,374,4504,1032,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6631,482,2187,240,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7184,193,10212,184,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
52212,4143,54081,2518,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
777,1745,1952,1997,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
315,90,28,536,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1277,1466,10158,1321,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9,26,277,76,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2759,442,5136,289,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,42,135,55,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2777,189,2171,129,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16,1102,6325,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
924,95,7553,112,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
204,45,108,74,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3124,483,19532,241,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
639,274,5838,1150,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3538,1299,47956,2001,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
348,235,5471,249,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5434,1339,24109,483,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6407,203,306,18,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10556,1423,81000,1360,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
370,212,977,400,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2732,362,2773,487,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1193,435,5361,375,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
396,204,3278,459,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1816,4685,10788,4647,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
134,118,16763,98,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
14881,334,13698,223,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
983,1532,15840,517,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4751,484,5862,839,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6059,806,4251,659,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
878,499,8106,506,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
774,385,8703,194,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9,24,5,34,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
978,191,4160,257,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9539,59178,328921,32791,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
43,380,23657,333,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
33,227,1350,786,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2110,198,19960,288,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4043,777,19764,587,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
53,39,57,53,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1206,144,1186,193,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
6619,1238,40985,1108,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
223,712,990,859,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
68,60,279,119,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6356,2084,49363,1028,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
912,152,677,320,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10225,159,5343,273,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2313,592,49648,392,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
182,326,5961,303,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
53,36,525,71,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12009,594,23145,731,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
339,3152,10218,2522,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1050,789,32984,271,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
27024,23717,63739,189,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
1,15,608,101,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6529,211,22837,700,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9022,1706,29978,653,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3997,1377,59918,209,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
95,344,16111,201,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
254,79,1679,262,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
701,147,421,466,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7162,2317,28098,1130,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
371,474,3588,255,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
533,71,1096,187,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2295,398,5852,584,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1534,68,32572,68,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
313954,1301,51563,993,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
174,408,3484,244,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7212,2622,7936,2183,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12821,199,20326,67,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1276,1028,2521,97,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,106,2249,142,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
18,205,1263,400,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
265,1201,24586,1679,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
53,1112,23704,1549,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4192,361,18636,82,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
219,64,296,119,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6924,931,45923,266,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
886,989,24689,931,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,5,350,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5447,309,2675,470,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
887,1432,73940,592,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
152,50,1898,143,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3064,479,12559,2001,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
337,384,22048,667,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1002,486,4984,599,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
18223,1131,35667,104,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7159,930,18492,282,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1530,592,246,41,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
212,101,1508,166,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
238,243,6599,429,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1748,287,3661,419,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1310,1645,187388,1911,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
14,571,784,1991,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3337,631,9692,621,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1720,424,1603,491,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2179,210,261,693,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
472,155,478,179,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
129,104,1940,64,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1285,256,1779,564,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,1547,13430,833,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
66,54,934,154,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
28,193,227,153,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2456,332,2963,479,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100,257,2105,86,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3187,210,3879,262,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
807,567,15101,251,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3285,341,13551,971,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4019,480,14690,442,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1553,1380,13001,1232,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
344,92,15325,84,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1498,226,2719,750,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
665,344,1379,572,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
856,189,10811,186,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2085,123,4403,113,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4308,249,952,61,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1291,93,3192,227,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4632,463,8493,675,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
14184,415,1597,392,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
915,1461,2024,1448,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
26,103,2499,460,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1052,373,6643,1716,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1466,1467,11631,363,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
17851,268,32744,265,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
23960,817,22794,132,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3051,229,1596,163,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9,42,15,32,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1012,341,6705,185,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
177,72,647,49,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
610,50,410,141,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
65,497,11834,825,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7269,237,2754,439,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3186,1110,82700,997,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
269,226,333,227,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
2277,173,1654,196,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5522,345,10073,731,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,21,116,56,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3921,372,5497,260,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
360,225,1202,441,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
766,193,1595,173,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
18,6721,4349,277,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
55,331,9084,774,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8134,5821,194518,5133,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
222,241,1861,197,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9556,647,9346,672,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
18372,191,29670,194,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,7,9,28,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3261,296,10066,625,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1892,1277,8512,1202,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,639,11239,559,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
365,61,4202,185,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19715,214,7629,101,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
86,35,957,131,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
89,2912,2151,804,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,17,297,74,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1064,100,1521,103,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
773,6021,7130,5032,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
25886,614,27233,551,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
523,358,4809,315,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
895,228,2491,406,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1865,508,3383,1158,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
998,159,7964,154,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
25,28,383,374,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
226,1400,36373,402,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1566,1151,5529,1125,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10891,1711,12125,677,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7793,340,20275,301,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1066,328,67739,178,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1297,348,11859,317,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
82,34,950,73,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
719,246,1893,172,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
103,247,2633,603,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
383,176,1312,137,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
156,59,299,74,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
404,308,9890,555,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1209,472,8562,321,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
112,66,96,1024,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
60,153,3645,35,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2607,257,9564,274,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5685,961,65499,1397,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
32,100,803,680,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
278,670,9094,1223,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
889,440,6372,815,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2324,281,4483,651,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
185,19,331,104,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2921,460,2063,346,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4150,222,9104,210,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1653,455,2193,1678,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1613,178,6585,564,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3692,151,7409,150,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8775,700,5021,596,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
244,91,764,125,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21269,525,16281,301,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8480,2011,17362,970,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
74,155,890,536,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
250,3226,51359,284,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
999,287,2892,237,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
814,546,39113,266,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
24596,1066,23134,961,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1453,767,2855,175,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1278,139,2177,133,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2501,577,3822,582,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
56683,717,54336,638,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19629,1808,129650,858,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1034,5248,41152,1780,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3536,289,21484,430,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11107,349,12002,342,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6442,343,28353,320,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8,111,420,839,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5393,12478,9493,1131,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2397,1029,46335,765,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
543,27,778,63,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2587,323,19549,204,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
448,1756,3146,45,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
630,233,7837,196,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1696,234,13752,45,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
1410,245,7918,49,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,103,86156,9,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3376,924,4860,1130,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
28953,1653,4025,1879,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
248,150,1104,284,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
121,72,550,471,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1914,151,3753,137,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3119,223,5341,223,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
864,282,2309,197,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
157,150,4019,256,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,5,98,73,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3768,209,5732,315,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
415,49,96,87,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3239,644,54130,273,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2216,273,4891,286,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2222,91,2205,187,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3624,509,12946,381,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7600,292,9770,232,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8125,1625,3176,1054,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,56,48,25,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,11,7727,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1180,113,4477,173,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
133,93,2819,304,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1781,252,701,376,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8849,212,6303,449,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8219,495,642,574,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2940,236,2439,223,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
598,611,3023,305,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
756,309,710,306,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
